"ensembl_gene_id" "size"
"35082" "ENSG00000236603" 650
"35083" "ENSG00000236604" 706
"35084" "ENSG00000236605" 677
"35085" "ENSG00000236606" 407
"35086" "ENSG00000236607" 535
"35087" "ENSG00000236608" 1209
"35088" "ENSG00000236609" 8680
"35089" "ENSG00000236610" 948
"35090" "ENSG00000236611" 1877
"35091" "ENSG00000236612" 103
"35092" "ENSG00000236614" 1074
"35093" "ENSG00000236615" 225
"35094" "ENSG00000236616" 630
"35095" "ENSG00000236617" 741
"35096" "ENSG00000236618" 1224
"35097" "ENSG00000236619" 224
"35098" "ENSG00000236620" 10886
"35099" "ENSG00000236625" 14289
"35100" "ENSG00000236626" 1602
"35101" "ENSG00000236627" 21591
"35102" "ENSG00000236629" 832
"35103" "ENSG00000236632" 4738
"35104" "ENSG00000236634" 3761
"35105" "ENSG00000236635" 72181
"35106" "ENSG00000236636" 431
"35107" "ENSG00000236637" 969
"35108" "ENSG00000236638" 391
"35109" "ENSG00000236641" 1741
"35110" "ENSG00000236642" 144
"35111" "ENSG00000236643" 2804
"35112" "ENSG00000236646" 269
"35113" "ENSG00000236647" 1576
"35114" "ENSG00000236648" 32353
"35115" "ENSG00000236649" 18540
"35116" "ENSG00000236651" 6976
"35117" "ENSG00000236653" 76214
"35118" "ENSG00000236654" 206
"35119" "ENSG00000236655" 461
"35120" "ENSG00000236656" 20432
"35121" "ENSG00000236657" 514
"35122" "ENSG00000236658" 11669
"35123" "ENSG00000236662" 5107
"35124" "ENSG00000236663" 1116
"35125" "ENSG00000236664" 58878
"35126" "ENSG00000236665" 2114
"35127" "ENSG00000236666" 4042
"35128" "ENSG00000236667" 468
"35129" "ENSG00000236668" 3129
"35130" "ENSG00000236670" 1290
"35131" "ENSG00000236671" 84109
"35132" "ENSG00000236672" 55175
"35133" "ENSG00000236674" 1356
"35134" "ENSG00000236675" 3350
"35135" "ENSG00000236676" 39772
"35136" "ENSG00000236677" 3976
"35137" "ENSG00000236678" 12942
"35138" "ENSG00000236679" 384
"35139" "ENSG00000236680" 1237
"35140" "ENSG00000236681" 522
"35141" "ENSG00000236682" 18055
"35142" "ENSG00000236683" 1061
"35143" "ENSG00000236686" 1239
"35144" "ENSG00000236687" 4796
"35145" "ENSG00000236688" 134
"35146" "ENSG00000236689" 954
"35147" "ENSG00000236690" 2167
"35148" "ENSG00000236691" 243
"35149" "ENSG00000236692" 1545
"35150" "ENSG00000236693" 11265
"35151" "ENSG00000236695" 930
"35152" "ENSG00000236697" 4757
"35153" "ENSG00000236698" 434
"35154" "ENSG00000236699" 155473
"35155" "ENSG00000236700" 161274
"35156" "ENSG00000236701" 1011
"35157" "ENSG00000236703" 912
"35158" "ENSG00000236704" 1569
"35159" "ENSG00000236706" 184
"35160" "ENSG00000236708" 38420
"35161" "ENSG00000236709" 1005
"35162" "ENSG00000236710" 1050
"35163" "ENSG00000236711" 680
"35164" "ENSG00000236712" 372
"35165" "ENSG00000236713" 372
"35166" "ENSG00000236714" 44806
"35167" "ENSG00000236716" 918
"35168" "ENSG00000236717" 7063
"35169" "ENSG00000236718" 11698
"35170" "ENSG00000236719" 57143
"35171" "ENSG00000236720" 11751
"35172" "ENSG00000236722" 366
"35173" "ENSG00000236723" 3992
"35174" "ENSG00000236724" 3225
"35175" "ENSG00000236727" 4604
"35176" "ENSG00000236729" 163536
"35177" "ENSG00000236731" 789
"35178" "ENSG00000236732" 812
"35179" "ENSG00000236733" 20872
"35180" "ENSG00000236735" 374
"35181" "ENSG00000236736" 1331
"35182" "ENSG00000236737" 116
"35183" "ENSG00000236739" 534
"35184" "ENSG00000236740" 67645
"35185" "ENSG00000236741" 450
"35186" "ENSG00000236744" 349478
"35187" "ENSG00000236745" 641
"35188" "ENSG00000236746" 1961
"35189" "ENSG00000236747" 24522
"35190" "ENSG00000236748" 582
"35191" "ENSG00000236750" 346
"35192" "ENSG00000236751" 70921
"35193" "ENSG00000236753" 18843
"35194" "ENSG00000236754" 9035
"35195" "ENSG00000236756" 29624
"35196" "ENSG00000236758" 11175
"35197" "ENSG00000236759" 17928
"35198" "ENSG00000236760" 14199
"35199" "ENSG00000236761" 2576
"35200" "ENSG00000236762" 633
"35201" "ENSG00000236763" 378
"35202" "ENSG00000236764" 249
"35203" "ENSG00000236765" 2482
"35204" "ENSG00000236766" 10116
"35205" "ENSG00000236768" 546
"35206" "ENSG00000236769" 11495
"35207" "ENSG00000236770" 3338
"35208" "ENSG00000236771" 936
"35209" "ENSG00000236772" 3852
"35210" "ENSG00000236773" 230
"35211" "ENSG00000236775" 2223
"35212" "ENSG00000236776" 459
"35213" "ENSG00000236777" 1214
"35214" "ENSG00000236778" 102314
"35215" "ENSG00000236779" 847
"35216" "ENSG00000236780" 274623
"35217" "ENSG00000236782" 2316
"35218" "ENSG00000236783" 342
"35219" "ENSG00000236785" 865
"35220" "ENSG00000236786" 2573
"35221" "ENSG00000236790" 499601
"35222" "ENSG00000236791" 931
"35223" "ENSG00000236792" 442
"35224" "ENSG00000236794" 254
"35225" "ENSG00000236795" 16675
"35226" "ENSG00000236796" 33020
"35227" "ENSG00000236797" 451
"35228" "ENSG00000236798" 1823
"35229" "ENSG00000236799" 1936
"35230" "ENSG00000236800" 8225
"35231" "ENSG00000236801" 473
"35232" "ENSG00000236802" 1693
"35233" "ENSG00000236803" 1644
"35234" "ENSG00000236804" 752
"35235" "ENSG00000236806" 794
"35236" "ENSG00000236807" 316
"35237" "ENSG00000236808" 6007
"35238" "ENSG00000236809" 909
"35239" "ENSG00000236810" 71424
"35240" "ENSG00000236811" 997
"35241" "ENSG00000236813" 525
"35242" "ENSG00000236814" 1169
"35243" "ENSG00000236816" 67420
"35244" "ENSG00000236817" 75215
"35245" "ENSG00000236818" 849
"35246" "ENSG00000236819" 16989
"35247" "ENSG00000236822" 986
"35248" "ENSG00000236823" 11522
"35249" "ENSG00000236824" 199
"35250" "ENSG00000236825" 951
"35251" "ENSG00000236826" 9591
"35252" "ENSG00000236827" 20239
"35253" "ENSG00000236828" 1460
"35254" "ENSG00000236829" 10863
"35255" "ENSG00000236830" 44048
"35256" "ENSG00000236831" 2574
"35257" "ENSG00000236832" 404
"35258" "ENSG00000236833" 5192
"35259" "ENSG00000236834" 1700
"35260" "ENSG00000236835" 790
"35261" "ENSG00000236836" 8164
"35262" "ENSG00000236837" 6064
"35263" "ENSG00000236838" 717
"35264" "ENSG00000236839" 1485
"35265" "ENSG00000236841" 13461
"35266" "ENSG00000236842" 1017
"35267" "ENSG00000236843" 3373
"35268" "ENSG00000236844" 473
"35269" "ENSG00000236846" 905
"35270" "ENSG00000236847" 2088
"35271" "ENSG00000236848" 318
"35272" "ENSG00000236849" 3005
"35273" "ENSG00000236851" 546
"35274" "ENSG00000236852" 1076
"35275" "ENSG00000236853" 940
"35276" "ENSG00000236854" 19064
"35277" "ENSG00000236856" 28473
"35278" "ENSG00000236857" 552
"35279" "ENSG00000236858" 13103
"35280" "ENSG00000236859" 79243
"35281" "ENSG00000236860" 156
"35282" "ENSG00000236861" 41671
"35283" "ENSG00000236862" 360
"35284" "ENSG00000236863" 470
"35285" "ENSG00000236864" 13457
"35286" "ENSG00000236866" 8938
"35287" "ENSG00000236867" 464
"35288" "ENSG00000236869" 128680
"35289" "ENSG00000236870" 416
"35290" "ENSG00000236871" 2975
"35291" "ENSG00000236872" 324
"35292" "ENSG00000236873" 9884
"35293" "ENSG00000236874" 1572
"35294" "ENSG00000236875" 1649
"35295" "ENSG00000236876" 134
"35296" "ENSG00000236877" 316
"35297" "ENSG00000236878" 661
"35298" "ENSG00000236880" 334
"35299" "ENSG00000236881" 990
"35300" "ENSG00000236882" 21896
"35301" "ENSG00000236883" 1935
"35302" "ENSG00000236884" 34102
"35303" "ENSG00000236885" 71398
"35304" "ENSG00000236887" 433
"35305" "ENSG00000236888" 359
"35306" "ENSG00000236889" 2186
"35307" "ENSG00000236890" 209
"35308" "ENSG00000236892" 24220
"35309" "ENSG00000236893" 1225
"35310" "ENSG00000236894" 44547
"35311" "ENSG00000236895" 5922
"35312" "ENSG00000236896" 1105
"35313" "ENSG00000236897" 1468
"35314" "ENSG00000236898" 5542
"35315" "ENSG00000236900" 255
"35316" "ENSG00000236901" 5983
"35317" "ENSG00000236902" 11016
"35318" "ENSG00000236903" 293
"35319" "ENSG00000236905" 478
"35320" "ENSG00000236907" 411
"35321" "ENSG00000236908" 6625
"35322" "ENSG00000236909" 775
"35323" "ENSG00000236910" 623
"35324" "ENSG00000236911" 54630
"35325" "ENSG00000236912" 1278
"35326" "ENSG00000236913" 449
"35327" "ENSG00000236914" 4178
"35328" "ENSG00000236915" 135460
"35329" "ENSG00000236917" 1196
"35330" "ENSG00000236918" 1376
"35331" "ENSG00000236919" 1207
"35332" "ENSG00000236920" 4663
"35333" "ENSG00000236921" 10682
"35334" "ENSG00000236922" 285022
"35335" "ENSG00000236924" 48903
"35336" "ENSG00000236925" 1967
"35337" "ENSG00000236926" 422
"35338" "ENSG00000236927" 965
"35339" "ENSG00000236928" 520
"35340" "ENSG00000236929" 331
"35341" "ENSG00000236930" 473
"35342" "ENSG00000236932" 5379
"35343" "ENSG00000236934" 2954
"35344" "ENSG00000236935" 15104
"35345" "ENSG00000236936" 1169
"35346" "ENSG00000236937" 355
"35347" "ENSG00000236938" 5398
"35348" "ENSG00000236939" 8561
"35349" "ENSG00000236940" 783
"35350" "ENSG00000236941" 1359
"35351" "ENSG00000236942" 670
"35352" "ENSG00000236944" 365
"35353" "ENSG00000236946" 1086
"35354" "ENSG00000236948" 106586
"35355" "ENSG00000236949" 6004
"35356" "ENSG00000236950" 2853
"35357" "ENSG00000236951" 46670
"35358" "ENSG00000236953" 897
"35359" "ENSG00000236956" 8173
"35360" "ENSG00000236957" 4797
"35361" "ENSG00000236958" 4798
"35362" "ENSG00000236959" 22016
"35363" "ENSG00000236960" 227
"35364" "ENSG00000236961" 15048
"35365" "ENSG00000236963" 70655
"35366" "ENSG00000236965" 933
"35367" "ENSG00000236966" 471
"35368" "ENSG00000236967" 5621
"35369" "ENSG00000236968" 3591
"35370" "ENSG00000236969" 5225
"35371" "ENSG00000236971" 283
"35372" "ENSG00000236972" 410
"35373" "ENSG00000236973" 999
"35374" "ENSG00000236975" 118314
"35375" "ENSG00000236976" 863
"35376" "ENSG00000236977" 51661
"35377" "ENSG00000236978" 275
"35378" "ENSG00000236979" 4090
"35379" "ENSG00000236980" 14224
"35380" "ENSG00000236981" 935
"35381" "ENSG00000236982" 300
"35382" "ENSG00000236985" 6186
"35383" "ENSG00000236986" 34653
"35384" "ENSG00000236987" 345
"35385" "ENSG00000236988" 1557
"35386" "ENSG00000236989" 20619
"35387" "ENSG00000236990" 37287
"35388" "ENSG00000236991" 26476
"35389" "ENSG00000236992" 500
"35390" "ENSG00000236993" 1009
"35391" "ENSG00000236994" 678
"35392" "ENSG00000236996" 8262
"35393" "ENSG00000236998" 1363
"35394" "ENSG00000236999" 4120
"35395" "ENSG00000237000" 677
"35396" "ENSG00000237001" 35249
"35397" "ENSG00000237002" 3776
"35398" "ENSG00000237003" 320
"35399" "ENSG00000237004" 25175
"35400" "ENSG00000237005" 279
"35401" "ENSG00000237006" 1137
"35402" "ENSG00000237007" 845
"35403" "ENSG00000237008" 978
"35404" "ENSG00000237009" 2606
"35405" "ENSG00000237010" 790
"35406" "ENSG00000237011" 4183
"35407" "ENSG00000237012" 6064
"35408" "ENSG00000237013" 29508
"35409" "ENSG00000237014" 1062
"35410" "ENSG00000237015" 1148
"35411" "ENSG00000237016" 1231
"35412" "ENSG00000237017" 5832
"35413" "ENSG00000237019" 70509
"35414" "ENSG00000237020" 16
"35415" "ENSG00000237022" 3371
"35416" "ENSG00000237023" 12082
"35417" "ENSG00000237024" 483
"35418" "ENSG00000237025" 706
"35419" "ENSG00000237026" 933
"35420" "ENSG00000237027" 6169
"35421" "ENSG00000237031" 46096
"35422" "ENSG00000237032" 884
"35423" "ENSG00000237033" 608
"35424" "ENSG00000237034" 4605
"35425" "ENSG00000237035" 3719
"35426" "ENSG00000237036" 114169
"35427" "ENSG00000237037" 46811
"35428" "ENSG00000237038" 1592
"35429" "ENSG00000237039" 209
"35430" "ENSG00000237040" 249
"35431" "ENSG00000237041" 413
"35432" "ENSG00000237042" 131
"35433" "ENSG00000237043" 927
"35434" "ENSG00000237046" 12627
"35435" "ENSG00000237048" 6687
"35436" "ENSG00000237049" 353
"35437" "ENSG00000237050" 9477
"35438" "ENSG00000237051" 77538
"35439" "ENSG00000237052" 4757
"35440" "ENSG00000237053" 1350
"35441" "ENSG00000237054" 7953
"35442" "ENSG00000237055" 1095
"35443" "ENSG00000237056" 3524
"35444" "ENSG00000237057" 41755
"35445" "ENSG00000237058" 4052
"35446" "ENSG00000237061" 2092
"35447" "ENSG00000237062" 905
"35448" "ENSG00000237063" 1940
"35449" "ENSG00000237064" 966
"35450" "ENSG00000237065" 912
"35451" "ENSG00000237068" 853
"35452" "ENSG00000237070" 14033
"35453" "ENSG00000237071" 20991
"35454" "ENSG00000237072" 529
"35455" "ENSG00000237073" 19829
"35456" "ENSG00000237074" 69170
"35457" "ENSG00000237076" 35048
"35458" "ENSG00000237077" 4705
"35459" "ENSG00000237080" 6396
"35460" "ENSG00000237082" 554
"35461" "ENSG00000237083" 300
"35462" "ENSG00000237085" 97
"35463" "ENSG00000237087" 800
"35464" "ENSG00000237088" 787
"35465" "ENSG00000237089" 1155
"35466" "ENSG00000237090" 1336
"35467" "ENSG00000237092" 52517
"35468" "ENSG00000237093" 2451
"35469" "ENSG00000237094" 182
"35470" "ENSG00000237095" 18081
"35471" "ENSG00000237098" 1131
"35472" "ENSG00000237099" 1005
"35473" "ENSG00000237100" 6062
"35474" "ENSG00000237101" 8430
"35475" "ENSG00000237103" 4090
"35476" "ENSG00000237105" 2634
"35477" "ENSG00000237106" 213
"35478" "ENSG00000237107" 312
"35479" "ENSG00000237108" 4799
"35480" "ENSG00000237109" 476
"35481" "ENSG00000237110" 1059
"35482" "ENSG00000237111" 49
"35483" "ENSG00000237112" 77555
"35484" "ENSG00000237114" 5306
"35485" "ENSG00000237115" 2432
"35486" "ENSG00000237118" 8358
"35487" "ENSG00000237119" 15852
"35488" "ENSG00000237120" 407
"35489" "ENSG00000237121" 43289
"35490" "ENSG00000237123" 5339
"35491" "ENSG00000237124" 986
"35492" "ENSG00000237125" 132426
"35493" "ENSG00000237126" 31023
"35494" "ENSG00000237127" 252
"35495" "ENSG00000237128" 62805
"35496" "ENSG00000237129" 669
"35497" "ENSG00000237130" 369
"35498" "ENSG00000237131" 247
"35499" "ENSG00000237135" 2223
"35500" "ENSG00000237136" 90886
"35501" "ENSG00000237137" 126
"35502" "ENSG00000237138" 816
"35503" "ENSG00000237139" 588
"35504" "ENSG00000237140" 347
"35505" "ENSG00000237141" 318
"35506" "ENSG00000237145" 830
"35507" "ENSG00000237148" 279
"35508" "ENSG00000237149" 7463
"35509" "ENSG00000237153" 196611
"35510" "ENSG00000237154" 299
"35511" "ENSG00000237155" 1355
"35512" "ENSG00000237156" 266
"35513" "ENSG00000237158" 516
"35514" "ENSG00000237159" 15060
"35515" "ENSG00000237160" 192
"35516" "ENSG00000237161" 1548
"35517" "ENSG00000237162" 366
"35518" "ENSG00000237163" 302
"35519" "ENSG00000237164" 4957
"35520" "ENSG00000237165" 5352
"35521" "ENSG00000237166" 23668
"35522" "ENSG00000237167" 8700
"35523" "ENSG00000237169" 820
"35524" "ENSG00000237170" 699
"35525" "ENSG00000237171" 755
"35526" "ENSG00000237172" 2894
"35527" "ENSG00000237173" 107
"35528" "ENSG00000237174" 42086
"35529" "ENSG00000237175" 381
"35530" "ENSG00000237176" 474
"35531" "ENSG00000237178" 393
"35532" "ENSG00000237179" 7062
"35533" "ENSG00000237180" 266
"35534" "ENSG00000237181" 5690
"35535" "ENSG00000237182" 249
"35536" "ENSG00000237183" 206
"35537" "ENSG00000237185" 915
"35538" "ENSG00000237186" 622
"35539" "ENSG00000237187" 224870
"35540" "ENSG00000237188" 122979
"35541" "ENSG00000237190" 9816
"35542" "ENSG00000237192" 8987
"35543" "ENSG00000237193" 201
"35544" "ENSG00000237194" 776
"35545" "ENSG00000237195" 463
"35546" "ENSG00000237196" 2993
"35547" "ENSG00000237197" 16
"35548" "ENSG00000237200" 2234
"35549" "ENSG00000237202" 563
"35550" "ENSG00000237205" 711
"35551" "ENSG00000237206" 1533
"35552" "ENSG00000237207" 1406
"35553" "ENSG00000237208" 5800
"35554" "ENSG00000237210" 1434
"35555" "ENSG00000237211" 867
"35556" "ENSG00000237212" 36172
"35557" "ENSG00000237213" 452
"35558" "ENSG00000237214" 581
"35559" "ENSG00000237215" 6109
"35560" "ENSG00000237216" 4158
"35561" "ENSG00000237217" 428
"35562" "ENSG00000237218" 2716
"35563" "ENSG00000237220" 1946
"35564" "ENSG00000237221" 2961
"35565" "ENSG00000237222" 117915
"35566" "ENSG00000237223" 10004
"35567" "ENSG00000237224" 8395
"35568" "ENSG00000237225" 1117
"35569" "ENSG00000237226" 774
"35570" "ENSG00000237227" 306
"35571" "ENSG00000237230" 395
"35572" "ENSG00000237232" 45936
"35573" "ENSG00000237233" 29317
"35574" "ENSG00000237234" 11711
"35575" "ENSG00000237235" 8
"35576" "ENSG00000237236" 741
"35577" "ENSG00000237238" 7208
"35578" "ENSG00000237242" 335
"35579" "ENSG00000237243" 4618
"35580" "ENSG00000237247" 2433
"35581" "ENSG00000237248" 21047
"35582" "ENSG00000237249" 738
"35583" "ENSG00000237250" 66146
"35584" "ENSG00000237251" 51591
"35585" "ENSG00000237252" 460
"35586" "ENSG00000237254" 813
"35587" "ENSG00000237256" 426
"35588" "ENSG00000237257" 1024
"35589" "ENSG00000237258" 31555
"35590" "ENSG00000237259" 1346
"35591" "ENSG00000237260" 440
"35592" "ENSG00000237261" 282
"35593" "ENSG00000237262" 621
"35594" "ENSG00000237263" 2161
"35595" "ENSG00000237264" 550
"35596" "ENSG00000237265" 3491
"35597" "ENSG00000237266" 2029
"35598" "ENSG00000237267" 4537
"35599" "ENSG00000237268" 10845
"35600" "ENSG00000237269" 6548
"35601" "ENSG00000237271" 15001
"35602" "ENSG00000237272" 951
"35603" "ENSG00000237273" 491
"35604" "ENSG00000237274" 1314
"35605" "ENSG00000237275" 270
"35606" "ENSG00000237276" 11558
"35607" "ENSG00000237278" 1562
"35608" "ENSG00000237279" 394
"35609" "ENSG00000237280" 1569
"35610" "ENSG00000237281" 31077
"35611" "ENSG00000237282" 2435
"35612" "ENSG00000237283" 26585
"35613" "ENSG00000237284" 1136
"35614" "ENSG00000237285" 959
"35615" "ENSG00000237286" 3056
"35616" "ENSG00000237289" 11847
"35617" "ENSG00000237290" 5772
"35618" "ENSG00000237292" 7724
"35619" "ENSG00000237293" 8126
"35620" "ENSG00000237294" 1512
"35621" "ENSG00000237295" 959
"35622" "ENSG00000237296" 54425
"35623" "ENSG00000237297" 2172
"35624" "ENSG00000237298" 258780
"35625" "ENSG00000237299" 36570
"35626" "ENSG00000237300" 842
"35627" "ENSG00000237301" 17490
"35628" "ENSG00000237302" 26918
"35629" "ENSG00000237303" 273
"35630" "ENSG00000237306" 326
"35631" "ENSG00000237307" 9288
"35632" "ENSG00000237308" 509
"35633" "ENSG00000237309" 1029
"35634" "ENSG00000237310" 2151
"35635" "ENSG00000237311" 75600
"35636" "ENSG00000237312" 122559
"35637" "ENSG00000237313" 660
"35638" "ENSG00000237314" 495
"35639" "ENSG00000237316" 13011
"35640" "ENSG00000237317" 934
"35641" "ENSG00000237319" 229
"35642" "ENSG00000237320" 1887
"35643" "ENSG00000237321" 6045
"35644" "ENSG00000237322" 462
"35645" "ENSG00000237323" 145
"35646" "ENSG00000237324" 37223
"35647" "ENSG00000237325" 757
"35648" "ENSG00000237326" 9130
"35649" "ENSG00000237327" 6031
"35650" "ENSG00000237328" 11667
"35651" "ENSG00000237329" 506
"35652" "ENSG00000237330" 3339
"35653" "ENSG00000237331" 1306
"35654" "ENSG00000237333" 22680
"35655" "ENSG00000237334" 74
"35656" "ENSG00000237335" 9099
"35657" "ENSG00000237336" 1272
"35658" "ENSG00000237337" 1562
"35659" "ENSG00000237338" 1033
"35660" "ENSG00000237339" 12177
"35661" "ENSG00000237341" 3488
"35662" "ENSG00000237342" 701
"35663" "ENSG00000237343" 1079
"35664" "ENSG00000237344" 5450
"35665" "ENSG00000237345" 2369
"35666" "ENSG00000237346" 2835
"35667" "ENSG00000237347" 711
"35668" "ENSG00000237348" 514
"35669" "ENSG00000237349" 282
"35670" "ENSG00000237350" 575
"35671" "ENSG00000237351" 1561
"35672" "ENSG00000237352" 306912
"35673" "ENSG00000237353" 6756
"35674" "ENSG00000237354" 936
"35675" "ENSG00000237356" 714730
"35676" "ENSG00000237357" 2674
"35677" "ENSG00000237358" 350
"35678" "ENSG00000237359" 17443
"35679" "ENSG00000237360" 419
"35680" "ENSG00000237361" 6444
"35681" "ENSG00000237363" 1926
"35682" "ENSG00000237365" 5903
"35683" "ENSG00000237366" 1376
"35684" "ENSG00000237369" 5208
"35685" "ENSG00000237370" 845
"35686" "ENSG00000237371" 281
"35687" "ENSG00000237372" 80010
"35688" "ENSG00000237373" 2712
"35689" "ENSG00000237377" 2915
"35690" "ENSG00000237378" 4339
"35691" "ENSG00000237379" 1140
"35692" "ENSG00000237380" 15487
"35693" "ENSG00000237381" 1422
"35694" "ENSG00000237382" 773
"35695" "ENSG00000237383" 261
"35696" "ENSG00000237385" 957
"35697" "ENSG00000237387" 1141
"35698" "ENSG00000237388" 929
"35699" "ENSG00000237389" 682
"35700" "ENSG00000237390" 7383
"35701" "ENSG00000237395" 1662
"35702" "ENSG00000237396" 19995
"35703" "ENSG00000237398" 12109
"35704" "ENSG00000237399" 26340
"35705" "ENSG00000237400" 41490
"35706" "ENSG00000237401" 16472
"35707" "ENSG00000237402" 1328
"35708" "ENSG00000237403" 3624
"35709" "ENSG00000237405" 3356
"35710" "ENSG00000237406" 1134
"35711" "ENSG00000237407" 1984
"35712" "ENSG00000237408" 1016
"35713" "ENSG00000237409" 427
"35714" "ENSG00000237410" 13282
"35715" "ENSG00000237412" 5328
"35716" "ENSG00000237413" 139865
"35717" "ENSG00000237414" 3064
"35718" "ENSG00000237415" 864
"35719" "ENSG00000237417" 2770
"35720" "ENSG00000237418" 154
"35721" "ENSG00000237419" 3392
"35722" "ENSG00000237421" 5210
"35723" "ENSG00000237422" 86224
"35724" "ENSG00000237423" 13388
"35725" "ENSG00000237424" 2508
"35726" "ENSG00000237425" 887
"35727" "ENSG00000237426" 1458
"35728" "ENSG00000237427" 311
"35729" "ENSG00000237428" 1560
"35730" "ENSG00000237429" 4756
"35731" "ENSG00000237432" 581
"35732" "ENSG00000237433" 880
"35733" "ENSG00000237434" 831
"35734" "ENSG00000237435" 84989
"35735" "ENSG00000237436" 951
"35736" "ENSG00000237437" 1226
"35737" "ENSG00000237438" 2553
"35738" "ENSG00000237439" 923
"35739" "ENSG00000237440" 29984
"35740" "ENSG00000237441" 7288
"35741" "ENSG00000237442" 13775
"35742" "ENSG00000237443" 906
"35743" "ENSG00000237444" 524
"35744" "ENSG00000237445" 2599
"35745" "ENSG00000237446" 986
"35746" "ENSG00000237447" 1921
"35747" "ENSG00000237448" 1202
"35748" "ENSG00000237449" 1038
"35749" "ENSG00000237450" 468
"35750" "ENSG00000237451" 366
"35751" "ENSG00000237452" 31102
"35752" "ENSG00000237453" 2020
"35753" "ENSG00000237455" 850
"35754" "ENSG00000237456" 404
"35755" "ENSG00000237457" 2184
"35756" "ENSG00000237458" 270
"35757" "ENSG00000237459" 8116
"35758" "ENSG00000237460" 47092
"35759" "ENSG00000237461" 422934
"35760" "ENSG00000237462" 9213
"35761" "ENSG00000237463" 105322
"35762" "ENSG00000237464" 2635
"35763" "ENSG00000237466" 327
"35764" "ENSG00000237467" 2013
"35765" "ENSG00000237468" 4415
"35766" "ENSG00000237469" 2113
"35767" "ENSG00000237470" 6493
"35768" "ENSG00000237471" 46023
"35769" "ENSG00000237472" 318
"35770" "ENSG00000237473" 183228
"35771" "ENSG00000237475" 738
"35772" "ENSG00000237476" 7590
"35773" "ENSG00000237477" 11876
"35774" "ENSG00000237478" 261
"35775" "ENSG00000237479" 1481
"35776" "ENSG00000237480" 167870
"35777" "ENSG00000237481" 3684
"35778" "ENSG00000237482" 1476
"35779" "ENSG00000237483" 444
"35780" "ENSG00000237484" 241003
"35781" "ENSG00000237487" 1035
"35782" "ENSG00000237489" 90805
"35783" "ENSG00000237490" 454
"35784" "ENSG00000237491" 31318
"35785" "ENSG00000237492" 912
"35786" "ENSG00000237493" 603
"35787" "ENSG00000237494" 7785
"35788" "ENSG00000237495" 7356
"35789" "ENSG00000237498" 61886
"35790" "ENSG00000237499" 44560
"35791" "ENSG00000237500" 849
"35792" "ENSG00000237501" 248
"35793" "ENSG00000237503" 407
"35794" "ENSG00000237505" 1064401
"35795" "ENSG00000237506" 860
"35796" "ENSG00000237508" 15755
"35797" "ENSG00000237510" 7946
"35798" "ENSG00000237512" 1074
"35799" "ENSG00000237514" 513
"35800" "ENSG00000237515" 338818
"35801" "ENSG00000237517" 8665
"35802" "ENSG00000237520" 2791
"35803" "ENSG00000237521" 5281
"35804" "ENSG00000237522" 1230
"35805" "ENSG00000237523" 12285
"35806" "ENSG00000237524" 3233
"35807" "ENSG00000237525" 180762
"35808" "ENSG00000237527" 31291
"35809" "ENSG00000237528" 188
"35810" "ENSG00000237529" 7219
"35811" "ENSG00000237530" 14186
"35812" "ENSG00000237531" 4144
"35813" "ENSG00000237532" 1085
"35814" "ENSG00000237536" 1891
"35815" "ENSG00000237539" 708
"35816" "ENSG00000237540" 300
"35817" "ENSG00000237541" 5807
"35818" "ENSG00000237542" 512
"35819" "ENSG00000237544" 1046
"35820" "ENSG00000237545" 186
"35821" "ENSG00000237546" 10884
"35822" "ENSG00000237547" 59
"35823" "ENSG00000237549" 692
"35824" "ENSG00000237550" 720
"35825" "ENSG00000237551" 447
"35826" "ENSG00000237552" 21143
"35827" "ENSG00000237553" 219
"35828" "ENSG00000237554" 796
"35829" "ENSG00000237555" 399
"35830" "ENSG00000237556" 1595
"35831" "ENSG00000237557" 726
"35832" "ENSG00000237558" 1911
"35833" "ENSG00000237559" 214
"35834" "ENSG00000237560" 33277
"35835" "ENSG00000237563" 7251
"35836" "ENSG00000237566" 234
"35837" "ENSG00000237567" 19629
"35838" "ENSG00000237568" 9172
"35839" "ENSG00000237569" 1470
"35840" "ENSG00000237571" 2955
"35841" "ENSG00000237572" 2603
"35842" "ENSG00000237574" 23526
"35843" "ENSG00000237575" 395
"35844" "ENSG00000237576" 5712
"35845" "ENSG00000237577" 830
"35846" "ENSG00000237579" 17841
"35847" "ENSG00000237580" 390
"35848" "ENSG00000237581" 9289
"35849" "ENSG00000237582" 6372
"35850" "ENSG00000237583" 317
"35851" "ENSG00000237584" 578
"35852" "ENSG00000237585" 49204
"35853" "ENSG00000237586" 489
"35854" "ENSG00000237588" 4302
"35855" "ENSG00000237589" 582
"35856" "ENSG00000237590" 2211
"35857" "ENSG00000237591" 13655
"35858" "ENSG00000237592" 452
"35859" "ENSG00000237593" 558
"35860" "ENSG00000237594" 1242
"35861" "ENSG00000237595" 3600
"35862" "ENSG00000237596" 233815
"35863" "ENSG00000237599" 16926
"35864" "ENSG00000237601" 155
"35865" "ENSG00000237603" 555
"35866" "ENSG00000237604" 964
"35867" "ENSG00000237605" 1530
"35868" "ENSG00000237606" 460
"35869" "ENSG00000237608" 775
"35870" "ENSG00000237609" 592
"35871" "ENSG00000237610" 929
"35872" "ENSG00000237611" 237
"35873" "ENSG00000237612" 17278
"35874" "ENSG00000237613" 1527
