ENSEMBL_ID	Gene_ID	P7469_501	P7469_502	P7469_503	P7469_504	P7469_505	P7469_506	P7469_507	P7469_508
ENSG00000204832	ST8SIA6-AS1	0	0.00108899	0.00128682	0.00460036	0.00522494	0	0.00182365	0
ENSG00000204837	RP11-204M4.2	1.12203	0.887368	0.721005	0.582094	0.782436	0.618629	0.160362	0.545744
ENSG00000204839	MROH6	1.38945	7.29393	6.33473	9.20609	4.49478	5.69982	6.44978	7.02983
ENSG00000204842	ATXN2	26.1407	27.6502	22.0472	19.6262	24.246	16.9604	14.279	18.429
ENSG00000204843	DCTN1	27.7149	67.4379	74.0413	67.0176	62.2307	58.0341	106.517	85.9486
ENSG00000204844	FAM74A3	0.00102823	0	0	0	0.00151108	0.000948319	0	0.00749935
ENSG00000204848	SPATA31A2	0	0.000805735	0.00130869	0	0	0.00094493	0	0
ENSG00000204849	SPATA31A1	0	0.000806336	0.00724788	0	0	0.000945635	0	0
ENSG00000204850	AC011484.1	0	0	0.0117795	0.034421	0	0.0106316	0.024273	0.0380788
ENSG00000204851	PNMAL2	0	0.00444464	0	0	0	0	0	0
ENSG00000204852	TCTN1	25.6977	28.6602	21.3132	26.2696	25.6664	27.8595	45.9347	51.1126
ENSG00000204856	FAM216A	44.1973	37.9431	43.5533	39.7797	47.753	45.7989	23.2279	38.3707
ENSG00000204859	ZBTB48	8.37741	16.297	16.9314	18.693	15.2485	16.5053	44.1108	38.7458
ENSG00000204860	FAM201A	3.19642	3.8333	3.66997	4.55502	3.62575	3.96626	5.61443	8.56775
ENSG00000204866	IGFL2	0.0744161	0.0132167	0	0	0.0341756	0.0755257	0	0.0901688
ENSG00000204869	IGFL4	15.7265	18.8583	10.4373	10.5856	11.6311	11.5596	4.52682	9.39422
ENSG00000204872	AC092653.5	0	0	0	0	0	0	0	0
ENSG00000204873	KRTAP9-3	0	0	0	0	0	0	0	0
ENSG00000204876	AC021218.2	1.54395	1.67295	1.47146	1.41567	1.4281	1.40955	0.455745	0.564186
ENSG00000204880	KRTAP4-8	0	0	0	0	0	0	0	0
ENSG00000204882	GPR20	0	0	0	0	0	0	0	0
ENSG00000204887	KRTAP1-4	0	0	0.0514398	0	0	0	0.0529985	0.0554285
ENSG00000204889	KRT40	26.9003	26.2067	29.1845	29.4059	21.9608	24.2407	17.5012	17.7642
ENSG00000204894	RP11-208G20.2	0	8.78443	0	0	0	0	0	0
ENSG00000204897	KRT25	0	0	0	0	0	0	0	0
ENSG00000204899	MZT1	61.39	48.275	51.9848	49.3675	64.0791	60.4727	9.7316	19.9279
ENSG00000204904	CXorf31	0.23954	0.214283	0.0707135	0.0645725	0.366696	0.239335	0.0683028	0.357172
ENSG00000204909	SPINK9	0.00527541	0	0	0.00731359	0.00646063	0	0	0
ENSG00000204913	LRRC3C	0	0	0	0	0	0	0	0
ENSG00000204915	RP6-99M1.1	0	0	0	0	0	0	0	0
ENSG00000204918	PRR20B	0	0	0	0	0.00850386	0	0	0.013805
ENSG00000204919	PRR20A	0	0	0	0	0.00850386	0	0	0.013805
ENSG00000204920	ZNF155	4.18271	3.03825	3.14472	2.6575	2.65529	2.71163	2.25332	3.46246
ENSG00000204922	C11orf83	1.87051	6.61557	10.6359	14.4226	7.77915	11.1758	25.2287	19.3464
ENSG00000204923	FBXO48	0.766467	0.755932	0.475038	0.39038	0.503583	0.526306	0.131064	0.242131
ENSG00000204928	GRXCR2	0	0	0	0	0	0	0	0
ENSG00000204929	AC074391.1	0.0238674	0	0.182964	0.0782501	0.102785	0.0715409	0.749707	0.61013
ENSG00000204930	FAM221B	0.00378339	0	0.0062647	0.0198883	0	0	0.00701232	0.0396036
ENSG00000204933	CD177P1	0	0	0	0	0	0	0	0
ENSG00000204934	ATP6V0E2-AS1	1.06187	1.56065	1.85446	1.93819	1.61734	1.89048	5.62596	4.50907
ENSG00000204936	CD177	0	0	0	0	0	0	0	0
ENSG00000204941	PSG5	0	0	0	0	0	0	0	0
ENSG00000204946	ZNF783	3.41752	4.64065	5.42436	6.93091	5.23337	6.62155	12.4759	13.8668
ENSG00000204947	ZNF425	0.973565	1.38711	1.06721	1.61968	1.65217	1.5965	2.7398	2.93358
ENSG00000204949	FAM83A-AS1	0	0	0.0342038	0.0179347	0	0	0	0
ENSG00000204950	LRRC10B	0.012633	0	0	0	0	0.0189332	0.0540328	0
ENSG00000204952	FBXO47	0	0.0108109	0	0	0	0.00905613	0	0
ENSG00000204954	C12orf73	15.8156	21.0813	23.3229	25.478	22.4395	25.2542	26.5183	36.0765
ENSG00000204956	PCDHGA1	0.279488	0.249892	0.189132	0.125586	0.206408	0.311062	0.269264	0.391802
ENSG00000204957	AC006486.1	0.0508358	0.0341068	0.0316554	0.0308334	0.0583659	0.0761883	0.0815365	0.0909599
ENSG00000204959	ARHGEF34P	12.5839	15.2191	12.5092	13.3668	11.9111	12.1842	13.2439	14.3484
ENSG00000204960	BLACE	0	0	0	0	0	0	0	0
ENSG00000204961	PCDHA9	4.73832e-35	0.000611415	0.000378313	7.90584e-42	5.49637e-34	0.00837876	0.00278523	2.00065e-161
ENSG00000204962	PCDHA8	1.34982e-23	1.73356e-45	6.72402e-18	5.27989e-34	1.11879e-25	1.15039e-44	4.84228e-34	1.04321e-132
ENSG00000204963	PCDHA7	4.04899e-23	4.85034e-45	0.0225254	1.11818e-33	0.0115063	0.0131571	0.00500675	1.63833e-131
ENSG00000204965	PCDHA5	4.40755e-23	5.25155e-45	1.25623e-17	1.18491e-33	2.63951e-25	4.04891e-44	1.12423e-28	0.0100952
ENSG00000204967	PCDHA4	1.73797e-23	2.19658e-45	7.6843e-18	6.27489e-34	1.3439e-25	1.50511e-44	1.07539e-28	1.96588e-132
ENSG00000204969	PCDHA2	1.59747e-23	2.02982e-45	7.34966e-18	5.92376e-34	1.26419e-25	1.37606e-44	5.37509e-34	1.59138e-132
ENSG00000204970	PCDHA1	4.22271e-13	0.0238926	2.34943e-12	0.0324835	0.0368767	0.0243765	0.0314351	0.130035
ENSG00000204971	RP11-807H22.7	0	0	0	0	0	0	0	0
ENSG00000204977	TRIM13	22.4773	19.1865	18.9953	21.0722	20.7409	21.1252	14.0852	19.07
ENSG00000204978	C19orf69	0	0	0	0	0	0	0	0
ENSG00000204979	MS4A13	0	0	0	0	0	0	0	0
ENSG00000204982	PRSS3P4	3.77807	0.844928	7.0578	4.58302	1.73508	2.83112	6.46371	6.76006
ENSG00000204983	PRSS1	0.531364	0.969709	2.23064	2.06496	4.44612	3.38323	85.0538	70.1624
ENSG00000204989	OR4D8P	0	0	0	0	0	0	0	0
ENSG00000204990	RP5-842K16.1	0	0	0	0	0	0	0	0
ENSG00000204991	SPIRE2	5.85589	7.24874	8.81435	8.48317	8.50199	8.54446	22.4172	16.6622
ENSG00000204993	AC139712.2	0.0455167	0.115366	0.12597	0.159508	0.216003	0.261496	0.473722	0.400425
ENSG00000205002	AARD	0	0	0.0054605	0.000889761	0	0	0	0
ENSG00000205015	RP11-46C24.3	0	0	0	0	0	0	0.0386512	0
ENSG00000205018	RP11-830F9.6	0.0157664	0	0	0	0	0	0	0
ENSG00000205020	CCL4L1	0	0	0	0	0	0	0	0
ENSG00000205021	CCL3L1	0.0297336	0	0	0.0240457	0	0	0.0254348	0
ENSG00000205022	PABPN1L	0	0	0	0	0	0	0	0
ENSG00000205025	OR5G5P	0	0	0	0	0	0	0	0
ENSG00000205029	OR5D16	0	0	0	0	0	0	0	0
ENSG00000205030	OR5L2	0	0	0	0	0	0	0	0
ENSG00000205035	RP11-707M1.1	0	0	0	0	0	0	0	0.0231505
ENSG00000205037	RP11-863P13.4	0	0	0	0	0	0	0	0
ENSG00000205038	PKHD1L1	0	0.0863562	0	0	0	0	0	0.00352537
ENSG00000205041	CTC-425O23.2	0.201507	0.216312	0.167304	0.228144	0.185084	0.211401	0.413698	0.306471
ENSG00000205044	RP11-56P9.11	0	0	0	0	0	0	0	0
ENSG00000205045	SLFN12L	0.00108735	0	0	0.0122477	0.00194039	0	0	0.0844768
ENSG00000205047	FLJ00104	1.25632	2.03034	1.46782	1.48159	1.53924	1.58241	1.76146	1.92918
ENSG00000205054	LINC01121	0.0487668	0.0948906	0.131734	0.2646	0.135468	0.111389	0.0418315	0.0874997
ENSG00000205056	RP11-693J15.5	0.000244349	0.000399085	0	0.00291906	0.000409765	0.00429141	0.000320245	0.000784289
ENSG00000205057	CLLU1OS	0	0	0	0	0	0	0	0
ENSG00000205060	SLC35B4	17.0826	17.575	17.5569	16.1236	14.8782	16.9623	12.6128	16.4752
ENSG00000205076	LGALS7	0.371777	0.960525	2.24999	2.4147	1.5063	2.69992	4.79731	3.696
ENSG00000205078	SYCE1L	0.870071	0.873444	1.05489	1.51587	0.511762	1.03829	2.32164	1.18573
ENSG00000205081	CXorf30	0	0	0	0	0	0	0	0
ENSG00000205084	TMEM231	8.3757	7.96077	10.2527	10.1278	10.05	8.88148	33.2197	27.5657
ENSG00000205085	FAM71F2	0.348847	0.119731	0.0681861	0.12493	0	0.0667899	0.175435	0.264134
ENSG00000205086	C2orf91	0	0	0.000544207	0	0	0	0	0.000806308
ENSG00000205089	CCNI2	0.656425	1.23929	1.23062	1.24948	1.7609	1.26647	1.87656	1.66046
ENSG00000205090	TMEM240	0	0.0882576	0	0.0398936	0.0453098	0	0.0843963	0
ENSG00000205097	FRG2	0	0.00600694	0	0.00543043	0.0123695	0.00840649	0.00574414	0.0120482
ENSG00000205100	HSP90AA4P	58.8556	39.4305	27.6917	32.4474	36.8805	36.056	1.70917	5.05722
ENSG00000205105	COX17P1	188.239	259.59	261.506	385.613	315.157	329.166	195.81	214.106
ENSG00000205106	CTD-2210P24.4	0	0	0	0	0	0	0	0.0509165
ENSG00000205108	FAM205A	0	0	0	0	0	0	0	0
ENSG00000205111	CDKL4	0.081234	0	0	0	0	0	0	0
ENSG00000205116	TMEM88B	0	0	0	0	0	0	0	0.0786115
ENSG00000205126	ACCSL	0	0	0	0	0	0.0118428	0	0.0282988
ENSG00000205129	C4orf47	0.796977	0.77299	0.862528	0.645027	0.533712	0.8733	0.797521	0.250547
ENSG00000205133	TRIQK	9.69947	8.33873	4.57799	5.34255	5.17946	5.71454	1.1483	2.92837
ENSG00000205138	SDHAF1	2.43334	4.64703	6.96895	8.37997	7.73469	7.86742	16.6757	14.8719
ENSG00000205143	ARID3C	0.0210017	0.0187873	0	0.0339684	0.0578702	0.0472133	0.0179654	0.0375781
ENSG00000205147	AC016586.1	0.0278	0.0530682	0.0115407	0.011241	0.00319179	0	0.0356712	0.0746133
ENSG00000205148	AC016251.1	0	0	0	0	0	0	0	0
ENSG00000205155	PSENEN	62.5094	66.8882	80.4813	80.5298	77.2095	75.7982	197.976	152.543
ENSG00000205174	C7orf66	0	0	0	0	0	0	0	0
ENSG00000205176	REXO1L1P	0.000464267	0.00058783	0.00308372	0	0.000682287	0.000397602	0	0.000415354
ENSG00000205177	C11orf91	0	0	9.95508e-201	0	2.00865e-68	7.98223e-63	1.22877e-146	0
ENSG00000205181	LINC00654	0.0171669	0.0115176	0.055962	0.00867684	0.0236517	0.0112561	0.0348767	0.0383956
ENSG00000205184	SLC10A5P1	0	0	0	0	0	0	0	0
ENSG00000205186	FABP9	0	0	0	0	0	0	0	0
ENSG00000205189	ZBTB10	3.09112	2.18898	1.68675	1.74982	1.83207	1.70378	0.471245	1.15783
ENSG00000205208	C4orf46	15.002	15.2379	13.8022	13.6775	13.3382	12.6252	2.71707	5.93521
ENSG00000205209	SCGB2B2	0.362079	0.0394298	0.471283	0.0356455	0.197066	0.0990889	0.0870535	0.128159
ENSG00000205212	CCDC144NL	0.00974491	0	0	0.0374239	0.0268521	0.0791231	0.00833603	0
ENSG00000205213	LGR4	4.38625	5.16688	3.71068	3.9236	4.29273	5.25012	0.48556	2.00452
ENSG00000205215	AC015818.3	0	0	0	0.00240665	0.0431132	0	0	0
ENSG00000205217	FAM106B	0.191723	0.191946	0.0680921	0.272437	0.140427	0.133548	0.023584	0.0491798
ENSG00000205220	PSMB10	7.91233	33.2382	61.3762	68.7004	44.596	50.4617	79.0796	73.4936
ENSG00000205221	VIT	0	0	0	0	0	0	0	0
ENSG00000205231	TTLL10-AS1	0	0.00363524	0.0126524	0.0261881	0.0233283	0	0.0134431	0.00085209
ENSG00000205236	RP11-514P8.6	0.204747	0.325568	0.195075	0.248447	0.121359	0.2342	0.33936	0.355563
ENSG00000205238	SPDYE2	0.0263445	0.00255561	0.00856781	0.0210498	0.0101211	0.00934829	0	0.0218656
ENSG00000205240	OR7E36P	0.450314	0.624481	0.860596	0.771443	0.594398	0.754738	1.13277	0.720096
ENSG00000205246	RPSAP58	449.076	412.954	544.602	506.408	502.992	481.903	894.335	610.34
ENSG00000205250	E2F4	122.923	200.621	257.409	242.458	216.298	233.164	382.755	313.87
ENSG00000205266	AL353997.3	0.015182	0	0	0.0122778	0.0438735	0	0	0.00532633
ENSG00000205267	DGAT2L7P	0.046912	0	0.0400609	0	0	0.072314	0	0
ENSG00000205268	PDE7A	15.1865	13.1266	9.43535	9.36056	10.63	10.0721	2.25705	5.3764
ENSG00000205269	TMEM170B	0.153304	0.140755	0.0616179	0.0594979	0.272	0.110667	0.0168418	0.0660927
ENSG00000205271	CSPG4P10	0.0135205	0.0399615	0.0397654	0.0493872	0.0339906	0.0456252	0.0306167	0.0196416
ENSG00000205274	TRBV20OR9-2	0	0	0	0	0	0	0	0
ENSG00000205275	CSPG4P9	0.013426	0.0396959	0.0386201	0.0473987	0.0309024	0.0453138	0.0288643	0.0185435
ENSG00000205277	MUC12	0.0849249	0	0.211535	0.282749	0	0.190884	0.653144	0.151938
ENSG00000205279	CTXN3	0	0	0	0	0	0	0	0
ENSG00000205281	GOLGA6L10	0.466096	0.661204	0.180683	0.253413	0.317597	0.356924	0.0324823	0.160051
ENSG00000205293	RP11-1112C15.1	0	0.0119059	0.0110501	0	0	0.00664888	0	0
ENSG00000205300	RP11-352D3.2	0	0	0	0	0	0	0	0.0470131
ENSG00000205301	RP11-542P2.1	0	0	0	0	0	0	0	0
ENSG00000205302	SNX2	42.394	39.8925	29.6627	33.816	34.8267	33.6028	6.8904	18.891
ENSG00000205307	SAP25	1.16656e-20	0.344932	0.00582238	0.256226	0.26815	0.17386	0.477678	0.278703
ENSG00000205309	NT5M	0.547411	1.0365	1.78153	2.20633	2.26282	2.07033	2.80625	2.88107
ENSG00000205312	AC022596.2	0.015182	0.0440002	0	0.0122777	0.0431817	0	0	0.00482438
ENSG00000205318	GCNT6	0.0260759	0.0807926	0	0	0	0.033839	0	0
ENSG00000205323	SARNP	94.8178	78.8537	88.6167	90.2701	87.1957	83.6462	70.2371	92.6452
ENSG00000205325	AC005863.1	0	0	0	0	0	0	0	0
ENSG00000205327	OR6C68	0	0	0	0	0	0	0	0
ENSG00000205328	OR6C65	0	0	0	0	0	0	0	0
ENSG00000205329	OR6C3	0	0	0	0	0	0	0	0
ENSG00000205330	OR6C1	0	0	0	0	0	0	0	0
ENSG00000205331	OR6C72P	0	0	0	0	0	0	0	0
ENSG00000205333	GOLGA2P1	0.0469217	0.0545666	0.0389574	0.0379459	0.0517171	0.06329	0.14851	0.172111
ENSG00000205334	AC074091.13	0.0190937	0.0711685	0.0243076	0.000908303	0.0268909	0.0357699	0.0326663	0.0790044
ENSG00000205336	GPR56	73.5758	118.45	121.468	131.407	96.9681	119.04	357.026	333.076
ENSG00000205339	IPO7	249.699	212.457	173.098	207.89	189.508	213.008	28.1168	66.9112
ENSG00000205352	PRR13	158.716	163.851	184.973	184.629	197.099	195.646	393.82	315.587
ENSG00000205356	TECPR1	1.78032	6.38304	7.61889	10.4851	7.50806	5.45744	23.3921	21.2999
ENSG00000205358	MT1H	0.261834	0.468453	0.380435	0.688178	0.180371	0.29378	1.34529	1.22981
ENSG00000205359	SLCO6A1	0.586112	0.370902	0.177113	0.36573	0.820913	0.344182	0.0154115	0.11274
ENSG00000205360	MT1CP	0	0	0	0	0	0	0	0
ENSG00000205361	MT1DP	0	1.58978	0	2.02528	0	0	0	0
ENSG00000205362	MT1A	15.6595	35.6684	33.8696	27.7756	25.624	27.0684	17.448	12.4792
ENSG00000205363	C15orf59	0	0	0	0	0	0	0	0.172488
ENSG00000205364	MT1M	0.202692	0.163189	0.235605	0.229488	0.111704	0.111426	0.863569	0.771829
ENSG00000205396	LINC00661	0	0	0	0	0	0	0	0
ENSG00000205403	CFI	0.637526	0.305597	0.13766	0.263467	0.936327	1.15101	0.0253641	0.101992
ENSG00000205409	OR52E6	0	0	0	0	0	0	0	0
ENSG00000205412	HNRNPA1P20	1.35924	0.587193	0.76452	0.67394	0.895882	0.643055	0.425279	0.65801
ENSG00000205413	SAMD9	3.08991	2.26251	1.13704	1.51017	1.62927	1.58936	0.019579	0.114649
ENSG00000205414	RP11-401P9.6	0	0	0	0	0.0102821	0.0083886	0	0
ENSG00000205420	KRT6A	0.0854013	0.0806389	0.127396	0.178109	0.0202782	0.0515211	0.321484	0.090659
ENSG00000205423	CNEP1R1	13.269	11.8838	8.89915	9.49952	9.86669	9.68706	4.31219	8.82291
ENSG00000205424	AL592528.1	0	0.0139079	0.0193625	0	0	0.0174756	0	0
ENSG00000205426	KRT81	0.356413	1.57225	2.08159	2.0422	1.41296	2.09718	8.30374	6.73053
ENSG00000205433	SNRPGP6	0	0	0	0	0	0	0	0
ENSG00000205436	EXOC3L4	0	0.0108575	0	0	0	0	0.203802	0.0108585
ENSG00000205439	KRTAP12-3	0	0	0	0	0	0	0	0
ENSG00000205441	KRTAP10-7	0	0	0	0	0	0	0	0
ENSG00000205442	IZUMO3	0	0	0	0	0	0	0	0
ENSG00000205444	RP4-529N6.1	0	0	0	0	0	0	0	0
ENSG00000205445	KRTAP10-2	0	0	0	0	0	0	0	0
ENSG00000205449	NBPF22P	2.3343	1.99344	1.60976	1.73427	1.72779	1.74435	0.852114	1.9095
ENSG00000205452	RP11-812E19.3	0	0	0	0	0	0	0	0
ENSG00000205456	TP53TG3D	0.0667158	0.0899521	0.0954662	0.104755	0.0260881	0.115929	0.134982	0.173074
ENSG00000205457	TP53TG3C	0.0218761	0.0369596	0.021991	0.0467441	0.0266564	0.0386289	0.052309	0.088695
ENSG00000205464	ATP6AP1L	0.322718	0.43887	0.249937	0.438449	0.239638	0.496513	0.439132	0.668869
ENSG00000205476	CCDC85C	6.02031	9.42833	13.2419	15.0641	11.919	13.1881	19.7789	15.4248
ENSG00000205482	AC007000.12	0.0306425	0.0899545	0.0327141	0.0667166	0.0846851	0.061144	0	0.0162207
ENSG00000205485	AC004980.7	2.52265	2.24395	1.98904	2.09419	1.85498	1.9743	7.07833	5.52013
ENSG00000205488	CALML3-AS1	0.516861	1.31313	0.351853	0.251195	0.841924	1.05918	0.411051	0.505763
ENSG00000205494	OR52A4	0	0	0	0	0	0	0	0
ENSG00000205495	OR52J3	0	0	0	0	0	0	0	0
ENSG00000205496	OR51A2	0	0	0	0	0	0	0	0
ENSG00000205497	OR51A4	0	0	0	0	0	0	0	0
ENSG00000205500	AC013472.3	0.0083013	0.00849866	0.0167253	0.0185125	0.0408502	0.0132213	0.0123086	0.206668
ENSG00000205502	C2CD4B	0	0	0	0	0	0	0	0
ENSG00000205505	AC006014.10	0.00377411	0.00319515	0.00395259	0.00467148	0.00688396	0.000798609	0	0.00349835
ENSG00000205506	AC004878.6	0	0.00326164	0.00403628	0	0.00707638	0	0	0.00355849
ENSG00000205508	AC004878.5	0.00419584	0.00331423	0.0041087	0.00519348	0.00700259	0.000887848	0	0.00355854
ENSG00000205509	AC138783.11	0.00419584	0.00352232	0.00375075	0.00519348	0.00748013	0.000887848	0	0.00380125
ENSG00000205517	RGL3	11.9488	19.8791	9.87234	13.2385	14.8416	13.0425	21.2016	25.7783
ENSG00000205531	NAP1L4	294.462	243.152	236.478	228.347	259.588	250.776	139.571	170.571
ENSG00000205534	RP11-345J4.8	4.72177	4.94965	4.40202	4.67153	5.20376	4.66737	3.8133	5.48714
ENSG00000205537	RP11-89H19.1	0	0	0	0.0378554	0	0	0.0600633	0
ENSG00000205542	TMSB4X	2306.5	1980.37	2123.04	1978.55	2055.36	2088.02	1109.55	1187.77
ENSG00000205544	TMEM256	45.4709	77.719	96.7003	97.9052	90.7523	95.4405	131.61	116.703
ENSG00000205549	C9orf92	0	0	0	0	0	0	0	0
ENSG00000205559	CHKB-AS1	0.473888	0.423922	0.505868	0.656977	0.746172	0.760953	0.868662	1.02962
ENSG00000205560	CPT1B	12.2092	18.0039	14.3405	14.0962	15.7761	17.9177	20.1007	20.6696
ENSG00000205562	RP11-497E19.1	0	0	0	0	0	0	0	0
ENSG00000205565	RP11-497H16.6	0.00579932	0	0.00192013	0	0.00221642	0	0.00149476	0.000741695
ENSG00000205571	SMN2	106.737	102.504	109.289	118.225	119.823	124.711	54.7222	115.239
ENSG00000205572	SERF1B	34.3025	33.6305	39.1225	39.7209	39.0241	42.1455	43.0305	48.7097
ENSG00000205578	POM121B	8.5881	15.8729	19.4753	22.7003	17.2547	18.5341	30.3722	29.1939
ENSG00000205579	DYNLL1P1	17.7627	31.114	33.1655	29.0707	34.1254	27.9695	30.4915	32.1047
ENSG00000205580	AC006995.8	0.00419584	0.0030053	0.00376072	0.00519348	0.0064775	0.000887848	0	0.00329179
ENSG00000205581	HMGN1	223.671	195.673	204.396	202.018	208.75	221.122	77.3514	123.116
ENSG00000205583	STAG3L1	16.9596	22.2413	18.2214	17.7567	17.0776	14.7313	19.1826	21.1718
ENSG00000205584	AC005488.11	0	0	0	0	0	0	0	0
ENSG00000205593	DENND6B	0.0964541	0.247248	0.306583	0.382552	0.280083	0.561467	2.25862	1.53061
ENSG00000205595	AREGB	0.342859	0.339567	0.396492	0.326782	0.404889	0.550546	1.7702	2.34432
ENSG00000205596	RP5-1132H15.2	0.179737	0.267977	0.14923	0.339161	0.550296	0.314271	0.358754	0.268002
ENSG00000205609	EIF3CL	88.8408	104.524	140.269	138.703	112.08	113.235	240.328	203.015
ENSG00000205611	RP4-610C12.4	0.0284093	0.0217833	0.0067392	0	0.0298216	0.00608248	0.0138868	0.0217853
ENSG00000205622	AF064858.6	0.00700691	0.0125362	0.103383	0.00566653	0	0	0	0.00626869
ENSG00000205625	RP11-15G8.1	0.0089025	0	0.00416952	0.0019635	0	0.00953021	0	0
ENSG00000205628	GS1-179L18.1	0	0	0	0	0	0	0	0
ENSG00000205629	LCMT1	75.4112	120.933	101.468	92.9715	100.974	92.6207	165.178	126.314
ENSG00000205632	WI2-81516E3.1	0	0	0	0	0	0	0	0
ENSG00000205634	LINC00898	0	0	0	0	0	0	0	0
ENSG00000205636	LINC00583	0	0	0	0	0	0	0	0
ENSG00000205639	MFSD2B	5.25708	13.168	23.9578	21.8889	16.0804	18.4201	23.311	17.4836
ENSG00000205642	VCX3B	0.174946	0.244432	0.0554228	0.126308	0.070302	0.0286258	0.172455	0.167103
ENSG00000205643	CDPF1	4.49184	4.45262	4.57911	5.52256	5.16814	6.58236	19.6556	16.5641
ENSG00000205644	CTD-2375G15.1	0.0887723	0.0737399	0.152674	0.158965	0.133954	0.11879	0.259003	0.141821
ENSG00000205649	HTN3	0	0	0	0	0.005094	0.0507304	0	0.00567051
ENSG00000205653	RP3-416J7.5	0	0	0	0	0	0	0	0
ENSG00000205659	LIN52	10.4029	8.72562	9.02187	10.4525	7.70154	7.4989	5.21676	7.82839
ENSG00000205662	RP11-706O15.7	0.264932	0.245885	0.222713	0.212467	0.22509	0.318473	0.306894	0.352567
ENSG00000205663	RP11-706O15.5	4.16214	4.63134	5.29702	4.52746	4.28723	4.78654	6.06178	7.14535
ENSG00000205664	RP11-706O15.1	21.0706	29.3652	27.0357	24.8014	26.599	27.0272	36.2583	37.5759
ENSG00000205667	ARSH	0	0	0	0	0	0	0	0
ENSG00000205669	ACOT6	0.0380435	0	0	0	0	0	0.0270979	0
ENSG00000205670	SMIM11	33.0388	27.0637	30.1387	29.3809	34.1459	28.4042	34.5557	46.0051
ENSG00000205677	LYPLA2P1	0	0	0	0	0	0	0	0
ENSG00000205678	TECRL	0	0	0	0	0	0	0	0
ENSG00000205682	RP11-798L4.1	0.00122928	0.00100802	0	0.00289953	0.00339624	0.00277081	0.00467273	0
ENSG00000205683	DPF3	0.0270326	0.219508	0.142943	0.0660491	0.126712	0.045936	0.118308	0.697786
ENSG00000205693	MANSC4	0	0.0276808	0	0	0	0	0	0
ENSG00000205695	RP11-15H7.2	0.0550306	0	0.03046	0.0148345	0.0168485	0	0.0941489	0.0164109
ENSG00000205696	ADARB2-AS1	0	0	0	0	0	0	0	0
ENSG00000205702	CYP2D7P	0.512069	0.656767	0.771583	0.68829	0.825157	0.712557	0.621399	0.548224
ENSG00000205704	LINC00634	0.0999511	0.649895	1.49083	1.59008	0.275977	0.984601	0.414377	0.53073
ENSG00000205707	LYRM5	52.7186	41.7327	35.4359	39.8782	49.8556	52.0868	15.5663	31.4634
ENSG00000205710	C17orf107	0.0931312	0.151475	0.126529	0.19856	0.151787	0.164955	0.425829	0.28783
ENSG00000205716	AC007248.6	0	0	0	0	0	0	0	0
ENSG00000205718	MBD3L4	0	0	0	0	0	0	0	0
ENSG00000205726	ITSN1	8.9624	6.99369	8.6366	11.4856	8.48078	8.94984	2.35912	6.22477
ENSG00000205730	ITPRIPL2	2.72847	2.255	1.69631	1.70201	1.91909	1.81691	2.13948	4.31689
ENSG00000205740	AL359878.1	0	0	0	0.0245397	0.0278714	0.0341082	0	0.0271475
ENSG00000205744	DENND1C	0.160042	0.34769	0.531507	0.365533	0.646682	0.452663	0.532097	0.501122
ENSG00000205745	PP13004	0	0	0	0	0	0	0	0
ENSG00000205746	RP11-1212A22.1	0.848844	2.99243	3.57259	4.79757	3.85743	3.91424	9.30037	10.9556
ENSG00000205754	SLCO1B7	0.153815	0.0857585	0.0122387	0.0127036	0.0274977	0.0221041	9.07965e-183	0.0500706
ENSG00000205755	CRLF2	0.0149758	0.00982351	0.00747094	0.00573455	0	0.00531371	0.00362538	0.00729189
ENSG00000205758	CRYZL1	33.8735	25.1074	23.9977	24.0777	25.6078	23.2798	20.0413	25.4013
ENSG00000205763	RP9P	17.4496	16.5826	17.1408	15.8691	19.6868	18.4254	28.2766	44.3161
ENSG00000205765	C5orf51	18.3756	14.6349	9.57413	11.2981	11.9613	12.413	2.06945	4.94407
ENSG00000205767	CTD-2302E22.1	0	0	0	0	0	0	0	0.147123
ENSG00000205771	CATSPER2P1	1.89058	3.37311	1.58113	2.54533	2.43022	2.2225	3.51939	3.79717
ENSG00000205775	GAGE2E	0.0159238	0	0.00867217	0.0224398	0.0436727	0.0282623	0.00432337	0.0144691
ENSG00000205777	GAGE1	0.0032084	0	0.00481708	0.00605419	0.00550091	0.00530389	0.00240148	0.00803706
ENSG00000205784	ARRDC5	0	0	0	0	0	0	0	0
ENSG00000205786	AC002511.1	0.0122766	0	0	0	0	0	0	0
ENSG00000205790	AC005594.3	0	0	0.00734317	0	0.00812357	0	0	0
ENSG00000205791	LOH12CR2	0.527747	0.550911	0.464027	0.431586	0.431266	0.668012	0.391618	0.910776
ENSG00000205794	RP11-333E13.4	4.11392	8.76742	11.8973	11.7422	9.84351	11.1266	9.38923	5.95365
ENSG00000205795	CYS1	0	0.0179026	0.00830792	0.0242766	0.00919084	0.0299933	0.0711193	0.00895212
ENSG00000205808	PPAPDC2	3.00966	2.87346	2.50645	2.64978	2.99262	3.09674	3.61379	6.12622
ENSG00000205809	KLRC2	3.44512	2.07508	2.34241	2.26159	3.24051	2.76903	1.2112	2.76825
ENSG00000205810	KLRC3	0.852596	0.429832	0.333463	0.382057	0.491001	0.375588	0.109063	0.286056
