ENSEMBL_ID	Gene_ID	P7469_501	P7469_502	P7469_503	P7469_504	P7469_505	P7469_506	P7469_507	P7469_508
ENSG00000224397	RP11-290F20.3	1	2	2	0	3	1	7	3
ENSG00000224398	CSNK2B	0	0	0	0	0	0	0	0
ENSG00000224399	SLC39A7	0	0	0	0	0	0	0	0
ENSG00000224400	AC010880.1	0	0	0	0	0	0	0	0
ENSG00000224401	RPL7P57	15	6	9	7	8	21	8	14
ENSG00000224402	OR6D1P	0	0	0	0	0	0	0	0
ENSG00000224403	DPPA2P3	1	0	0	0	0	0	0	2
ENSG00000224404	LL22NC03-13G6.2	0	0	0	0	0	0	0	0
ENSG00000224405	LINC00572	0	0	0	0	0	0	0	0
ENSG00000224406	RP11-48F14.1	0	0	0	0	0	0	0	0
ENSG00000224407	RP5-956O18.3	0	0	0	1	0	0	0	0
ENSG00000224408	USP9YP22	0	0	0	0	0	0	0	0
ENSG00000224409	RP11-114B7.6	0	0	0	0	0	0	1	0
ENSG00000224410	AC097499.2	25	37	25	32	25	53	18	22
ENSG00000224411	RP11-1033A18.1	13340	11868	9550	11425	10066	12858	574	1360
ENSG00000224412	RP11-351O1.3	0	0	0	0	0	0	0	0
ENSG00000224413	AP001476.2	0	0	0	0	0	0	3	1
ENSG00000224414	AC010886.2	0	0	0	0	0	0	0	0
ENSG00000224415	RPL19P12	1973	3457	5725	5092	3993	5104	7884	7165
ENSG00000224416	IFNA22P	0	0	0	0	0	2	0	0
ENSG00000224417	RP11-503C24.6	65	76	110	86	96	120	137	188
ENSG00000224418	STK24-AS1	10	11	7	11	18	18	12	14
ENSG00000224419	KRT18P27	1	2	0	2	6	4	2	1
ENSG00000224420	ADM5	19	82	127	155	106	152	75	59
ENSG00000224421	ATP5J2LP	0	0	0	0	0	0	0	0
ENSG00000224424	PRKAR2A-AS1	24	16	23	16	17	25	111	62
ENSG00000224425	AC073869.2	0	0	0	0	1	0	0	0
ENSG00000224426	SLC31A1P1	59	54	56	62	37	62	80	70
ENSG00000224427	AP000281.1	5	8	12	12	6	9	17	12
ENSG00000224429	LINC00422	0	3	1	0	0	1	0	0
ENSG00000224430	MKRN5P	7	5	3	1	7	9	10	5
ENSG00000224431	AC063976.7	0	0	0	0	0	0	0	0
ENSG00000224435	NF1P6	0	0	0	0	0	0	0	0
ENSG00000224436	RP11-284L19.1	0	0	0	0	0	0	0	0
ENSG00000224437	PIGUP1	83	130	142	121	133	145	174	137
ENSG00000224438	RP4-816N1.1	0	0	0	0	0	1	0	0
ENSG00000224439	RP11-351M16.1	0	0	0	0	0	0	1	0
ENSG00000224440	CXorf51A	0	0	0	0	0	0	0	0
ENSG00000224441	AC068831.3	0	1	3	2	1	2	1	4
ENSG00000224442	AC017035.2	0	0	0	0	0	1	0	0
ENSG00000224443	AC006509.4	0	0	0	0	0	0	0	0
ENSG00000224444	MAS1LP1	0	0	0	0	0	0	0	0
ENSG00000224445	RP11-413P11.1	0	0	0	0	0	0	0	0
ENSG00000224446	LINC01015	0	0	0	0	0	0	0	0
ENSG00000224447	HIST1H1PS2	0	0	0	0	0	0	0	0
ENSG00000224448	GS1-259H13.7	0	0	0	0	0	0	0	0
ENSG00000224451	ATP5F1P1	0	0	0	0	0	2	0	2
ENSG00000224452	RSL24D1P6	2	1	1	0	0	1	0	0
ENSG00000224455	VPS52	0	0	0	0	0	0	0	0
ENSG00000224458	GUSBP6	0	0	0	0	0	0	0	0
ENSG00000224459	RP11-169K16.4	0	1	0	0	2	0	0	0
ENSG00000224460	RP11-439L18.2	0	0	0	0	0	0	0	0
ENSG00000224462	C4BPAP1	3	0	0	0	0	0	0	3
ENSG00000224463	AC079354.6	0	0	0	0	0	0	0	0
ENSG00000224464	PGAM1P6	1	0	0	1	0	1	0	0
ENSG00000224465	SOCS2P2	0	0	0	0	0	0	0	0
ENSG00000224466	RP4-651E10.3	0	0	0	0	0	0	0	0
ENSG00000224467	AC009313.1	0	0	0	0	0	0	0	0
ENSG00000224468	RP11-181K3.4	1	0	0	0	0	0	0	0
ENSG00000224469	AC009517.2	2	2	0	4	0	3	2	1
ENSG00000224470	ATXN1L	5796	6709	7466	7639	6185	7725	6551	6657
ENSG00000224471	RP11-522L3.6	0	1	0	0	0	0	0	0
ENSG00000224472	TCF19	0	0	0	0	0	0	0	0
ENSG00000224473	RP11-449I17.5	0	0	1	0	0	2	0	2
ENSG00000224474	AL355490.1	5	3	1	4	1	2	5	2
ENSG00000224475	AC073900.4	0	0	0	0	0	0	0	0
ENSG00000224476	RPL36P16	3	3	15	9	9	9	17	13
ENSG00000224477	RP1-81D8.3	0	0	0	0	0	0	0	0
ENSG00000224478	RP11-13P5.1	0	0	0	0	0	0	0	0
ENSG00000224479	AC136289.1	3	10	4	3	2	6	1	2
ENSG00000224481	RP11-495P10.3	0	0	0	0	0	0	1	1
ENSG00000224482	HSFY4P	0	0	0	0	0	0	0	0
ENSG00000224484	RP11-548K12.4	0	0	0	0	0	0	0	0
ENSG00000224485	USP9YP7	0	0	0	0	0	0	0	0
ENSG00000224486	HCG19P	0	0	0	0	0	0	0	0
ENSG00000224487	OR12D3	0	0	0	0	0	0	0	0
ENSG00000224488	RP11-492A12.2	7	6	18	13	7	13	18	9
ENSG00000224490	TTC21B-AS1	0	0	0	0	0	0	0	0
ENSG00000224493	RP11-87O11.1	0	0	0	0	0	0	0	0
ENSG00000224494	HNRNPA3P14	0	0	4	4	2	3	0	0
ENSG00000224496	TRIM40	0	0	0	0	0	0	0	0
ENSG00000224497	RPL36P4	0	0	0	0	1	1	0	0
ENSG00000224498	MAPKAPK5P1	0	0	0	0	0	0	0	0
ENSG00000224500	RP11-328K22.1	0	0	0	0	0	0	0	0
ENSG00000224501	HSPA1B	0	0	0	0	0	0	0	0
ENSG00000224503	AC104438.1	0	0	0	0	0	0	0	0
ENSG00000224504	RP11-475D12.2	0	0	0	0	0	0	0	0
ENSG00000224505	AC002117.1	4	5	4	2	5	6	2	3
ENSG00000224506	RP1-293L8.2	0	0	0	0	0	0	0	0
ENSG00000224507	HCG23	0	0	0	0	0	0	0	0
ENSG00000224508	MDC1-AS1	0	0	0	0	0	0	0	0
ENSG00000224509	AC010884.1	0	0	0	0	0	0	0	1
ENSG00000224510	POLR2KP2	0	0	0	0	0	0	0	0
ENSG00000224511	LINC00365	0	1	0	1	3	2	64	112
ENSG00000224512	AC021593.1	0	0	0	0	0	0	0	0
ENSG00000224513	AC109309.4	0	0	0	0	0	0	0	0
ENSG00000224514	LINC00620	0	0	0	0	0	0	0	0
ENSG00000224515	RP11-5K23.5	0	0	0	0	0	0	0	0
ENSG00000224516	AC068134.8	0	0	0	0	0	0	0	0
ENSG00000224517	HTR2A-AS1	0	0	0	0	0	0	0	0
ENSG00000224518	AC006989.2	0	0	0	1	0	0	0	0
ENSG00000224519	HMGN1P19	0	0	0	0	0	0	0	0
ENSG00000224520	KRT8P45	20	51	79	131	74	130	227	122
ENSG00000224521	RP11-438F14.3	0	0	0	0	0	0	0	0
ENSG00000224523	RP13-52K8.1	0	0	0	0	0	0	0	0
ENSG00000224524	CYCSP42	0	0	0	0	0	0	0	0
ENSG00000224525	RP11-561I11.3	0	0	0	0	0	0	0	0
ENSG00000224526	HLA-K	0	0	0	0	0	0	0	0
ENSG00000224529	AC093698.4	0	0	0	0	0	0	0	0
ENSG00000224530	PPIAP10	0	0	0	1	0	0	0	0
ENSG00000224531	SMIM13	1471	1434	1222	1193	1317	1603	398	745
ENSG00000224532	RP3-470L22.1	0	0	0	0	0	0	0	0
ENSG00000224533	TMLHE-AS1	0	0	0	0	0	0	0	0
ENSG00000224535	RP11-61J19.2	0	0	0	0	0	0	0	0
ENSG00000224536	RP11-134G8.7	2	7	5	2	2	5	23	14
ENSG00000224537	MEP1AP4	0	0	0	0	0	0	0	0
ENSG00000224538	MCCD1P1	0	0	0	0	0	0	0	0
ENSG00000224539	RP11-432N13.3	0	0	0	0	0	0	0	0
ENSG00000224540	RP11-385M4.3	82	89	180	142	97	127	46	52
ENSG00000224541	AP001439.2	0	0	0	0	0	1	2	0
ENSG00000224542	TRIM31	0	0	0	0	0	0	0	0
ENSG00000224543	SNRPGP15	16	12	15	14	7	35	18	11
ENSG00000224544	PSORS1C2	0	0	0	0	0	0	0	0
ENSG00000224545	AC008264.4	0	0	0	1	0	0	0	0
ENSG00000224546	EIF4BP3	724	705	841	859	767	932	571	686
ENSG00000224547	AC023669.2	0	0	0	0	0	0	0	0
ENSG00000224548	RP1-107N3.2	0	0	0	0	0	0	0	0
ENSG00000224549	RP11-370B11.3	2	2	0	0	2	5	2	3
ENSG00000224550	RP11-270C12.3	2406	2091	2413	2780	2414	2910	2441	1816
ENSG00000224551	HMGB3P21	0	0	0	0	0	0	0	0
ENSG00000224552	ABHD16A	0	0	0	0	0	0	0	0
ENSG00000224553	AC008065.1	3	4	13	4	8	6	5	8
ENSG00000224554	RANP1	0	0	0	0	0	0	0	0
ENSG00000224555	RP11-438N5.2	0	0	0	0	0	0	0	0
ENSG00000224556	RP11-485B17.3	0	0	0	0	0	0	0	0
ENSG00000224557	HLA-DPB2	0	0	0	0	0	0	0	0
ENSG00000224559	LINC01087	0	0	0	0	0	0	0	0
ENSG00000224560	RP11-270L13.1	0	0	0	0	0	0	0	0
ENSG00000224563	LPP-AS1	0	0	0	0	0	0	0	0
ENSG00000224564	HCG4	0	0	0	0	0	0	0	0
ENSG00000224565	RP1-148H17.1	0	0	0	0	0	0	0	0
ENSG00000224566	FAM96AP2	46	63	60	53	62	80	45	43
ENSG00000224567	AC129778.5	0	0	0	0	0	0	0	0
ENSG00000224568	AC096669.3	0	0	0	0	0	0	0	0
ENSG00000224569	RP11-341G5.2	66	75	71	76	80	75	38	59
ENSG00000224570	RP11-430H12.2	1	0	2	0	2	1	1	2
ENSG00000224571	USP9YP13	0	0	0	0	0	0	0	0
ENSG00000224573	AC083863.5	0	1	0	0	0	0	0	0
ENSG00000224574	COL18A1-AS2	0	0	0	0	0	0	0	0
ENSG00000224577	LINC01117	0	1	1	1	3	2	1	1
ENSG00000224578	HNRNPA1P48	3685	3693	4773	4729	3752	4329	2486	3072
ENSG00000224579	AC012314.19	0	0	0	0	0	0	0	0
ENSG00000224581	XX-FW84067D5.2	0	0	0	0	0	0	0	0
ENSG00000224582	LINC01015	0	0	0	0	0	0	0	0
ENSG00000224583	RP11-554D15.4	0	0	0	0	0	0	0	0
ENSG00000224584	RP11-365D23.2	0	0	0	0	1	0	0	0
ENSG00000224585	AC103563.5	0	0	0	0	0	0	0	0
ENSG00000224586	GPX5	0	0	0	0	0	0	0	0
ENSG00000224587	MDC1	0	0	0	0	0	0	0	0
ENSG00000224589	RP11-12D5.6	0	0	0	0	0	0	0	0
ENSG00000224590	AC007163.10	0	0	0	0	0	0	0	0
ENSG00000224592	RP5-884C9.2	0	0	0	0	0	0	0	1
ENSG00000224593	RP11-30B1.1	0	0	0	0	0	0	0	0
ENSG00000224594	RPL29P19	1	3	1	2	0	3	3	0
ENSG00000224595	AC073626.2	0	0	0	0	0	0	0	0
ENSG00000224596	ZMIZ1-AS1	5	5	0	2	6	3	1	5
ENSG00000224597	PTCHD3P1	855	991	975	946	897	1049	959	1187
ENSG00000224598	RPS5P2	8	10	25	25	27	31	57	25
ENSG00000224599	BMS1P12	0	0	0	0	0	0	0	0
ENSG00000224600	RP4-612B18.1	0	0	0	0	0	2	1	0
ENSG00000224602	RPS26P5	0	0	0	0	0	0	0	0
ENSG00000224603	RP11-96J15.1	0	0	0	0	0	0	0	0
ENSG00000224604	AC008069.2	0	0	0	0	0	0	0	0
ENSG00000224605	RP1-177I10.1	0	0	0	0	0	0	0	0
ENSG00000224606	TGFA-IT1	0	0	0	0	0	0	0	0
ENSG00000224607	IGKV1D-27	0	0	0	0	0	0	0	0
ENSG00000224608	HLA-B	0	0	0	0	0	0	0	0
ENSG00000224609	RP11-470E16.1	1	2	1	1	3	1	1	0
ENSG00000224610	RP11-265P11.1	0	0	0	0	0	0	0	0
ENSG00000224611	AC007919.18	10	0	2	1	0	1	2	3
ENSG00000224612	AC011901.2	0	0	0	0	0	0	0	0
ENSG00000224613	RP11-153F1.1	0	0	0	0	0	0	0	0
ENSG00000224614	TNK2-AS1	0	1	0	2	0	0	2	3
ENSG00000224615	RP11-34H11.1	0	0	0	0	0	0	0	0
ENSG00000224616	RP11-305E17.6	6	8	9	9	8	9	8	8
ENSG00000224617	RP11-402P6.5	0	0	0	0	0	0	0	0
ENSG00000224618	AC096921.2	0	0	0	0	0	0	0	0
ENSG00000224619	HCG18	0	0	0	0	0	0	0	0
ENSG00000224620	MEF2AP1	0	0	0	0	0	0	0	0
ENSG00000224621	RP11-276H7.3	31	37	41	40	28	19	24	41
ENSG00000224622	OR9R1P	0	0	0	0	0	0	0	0
ENSG00000224623	RP11-247I13.8	0	0	0	0	0	0	0	0
ENSG00000224625	TUBB8P6	0	0	0	0	1	0	0	0
ENSG00000224626	AC106053.1	0	0	0	2	0	0	0	0
ENSG00000224627	RPL37P10	0	1	0	1	1	0	0	0
ENSG00000224628	RP5-854E16.2	699	667	770	745	604	741	715	728
ENSG00000224629	RP5-1142J19.2	0	0	0	0	0	0	0	0
ENSG00000224630	RP1-169P22.2	0	0	0	0	0	0	0	0
ENSG00000224631	RP11-51O6.1	3509	3355	3613	4583	3801	4426	4869	4727
ENSG00000224632	LL0XNC01-73E8.1	0	0	0	0	0	0	0	0
ENSG00000224633	OR2B4P	0	0	0	0	0	0	0	0
ENSG00000224634	ZNF736P6Y	0	0	0	0	0	0	0	0
ENSG00000224635	RP4-564F22.5	62	60	45	40	42	53	34	52
ENSG00000224637	AC019129.2	3	20	7	10	8	10	5	4
ENSG00000224638	AC106900.6	0	0	0	0	1	0	0	1
ENSG00000224639	C4B	0	0	0	0	0	0	0	0
ENSG00000224640	SRSF1P1	0	0	0	0	0	0	0	0
ENSG00000224641	HCG20	0	0	0	0	0	0	0	0
ENSG00000224642	HCG15	0	0	0	0	0	0	0	0
ENSG00000224643	AC064871.3	0	0	0	0	0	0	0	0
ENSG00000224644	RP11-16L21.7	0	0	0	0	0	0	0	0
ENSG00000224645	RP11-126K1.8	0	0	0	0	0	0	0	1
ENSG00000224646	AC007387.2	0	0	0	0	0	0	0	0
ENSG00000224647	AC026954.6	2	1	2	3	3	3	1	0
ENSG00000224648	RP11-397D12.4	0	0	0	0	0	0	0	0
ENSG00000224649	AF124730.4	0	0	0	0	0	0	0	0
ENSG00000224650	IGHV3-74	0	0	1	0	0	0	0	0
ENSG00000224652	LINC00885	0	0	0	0	0	0	0	0
ENSG00000224653	RP11-548K12.10	0	0	0	0	0	0	0	0
ENSG00000224654	UBD	0	0	0	0	0	0	0	0
ENSG00000224655	AC018737.3	1	1	0	1	5	7	1	3
ENSG00000224656	RP1-212G6.4	0	0	0	0	0	0	0	0
ENSG00000224657	RBMY2BP	0	0	0	0	0	0	0	0
ENSG00000224658	RP11-631F7.1	0	0	0	0	0	0	0	0
ENSG00000224659	GAGE12J	0	0	0	0	0	0	0	0
ENSG00000224660	SH3BP5-AS1	360	433	211	243	279	297	41	122
ENSG00000224661	AC010907.5	0	0	0	0	0	0	0	0
ENSG00000224662	ATP6V1G1P3	0	0	0	0	0	0	0	0
ENSG00000224664	RPL36AP53	0	0	1	0	0	0	0	0
ENSG00000224666	RP1-50J22.4	0	0	0	0	0	0	0	0
ENSG00000224667	AC013470.8	0	0	1	0	1	1	0	0
ENSG00000224668	IPO8P1	1493	1336	1134	1319	1303	1651	225	419
ENSG00000224669	RP11-561N12.1	2	1	1	1	1	3	1	2
ENSG00000224670	AC068135.1	0	0	0	0	0	0	0	0
ENSG00000224671	RP11-335O13.8	0	0	0	0	0	0	0	0
ENSG00000224672	AC007272.3	0	0	0	1	0	1	0	0
ENSG00000224674	EIF3EP2	0	0	0	0	0	0	0	0
ENSG00000224675	AC009227.2	1	1	0	0	0	0	0	0
ENSG00000224676	AP000351.8	0	1	2	0	3	3	1	3
ENSG00000224677	PDIA3P2	0	0	0	0	0	0	0	0
ENSG00000224678	GAPDHP46	1	1	1	1	3	4	5	5
ENSG00000224679	MED15P4	0	0	0	0	0	0	0	0
ENSG00000224680	PLA2G12AP1	37	42	61	62	53	72	71	82
ENSG00000224681	RP11-146D12.5	0	0	0	0	0	0	0	0
ENSG00000224682	SOCS5P2	0	0	0	0	0	0	0	0
ENSG00000224683	RPL36AP29	0	0	0	0	0	0	0	0
ENSG00000224685	RP11-84O12.3	0	0	0	0	0	0	2	0
ENSG00000224686	TCEB1P23	0	0	0	0	0	0	0	0
ENSG00000224687	RASAL2-AS1	22	31	24	34	29	19	35	27
ENSG00000224688	KB-1592A4.13	0	0	0	0	0	0	0	0
ENSG00000224689	ZNF812	2	0	1	0	0	0	0	0
ENSG00000224690	UBE2D3P3	0	0	0	0	0	0	0	0
ENSG00000224691	GS1-174L6.4	0	0	0	0	0	0	0	0
ENSG00000224692	LL0XNC01-177E8.2	0	0	0	0	0	0	0	0
ENSG00000224693	HLA-T	0	0	0	0	0	0	0	0
ENSG00000224695	MTND6P7	0	0	0	0	0	0	0	0
ENSG00000224697	NEFMP1	0	0	0	0	0	0	0	0
ENSG00000224698	RP11-131J3.1	0	0	1	0	0	3	0	0
ENSG00000224699	LAMTOR5-AS1	17	32	20	13	26	24	46	43
ENSG00000224700	RP11-697E14.2	0	0	0	0	0	0	0	0
ENSG00000224701	MED28P4	0	0	0	0	1	0	1	0
ENSG00000224702	RP11-38C18.2	0	0	0	0	0	0	0	0
ENSG00000224705	HCG18	0	0	0	0	0	0	0	0
ENSG00000224706	RPS17P13	0	0	0	0	0	0	0	0
ENSG00000224707	E2F3-IT1	1	2	0	0	2	0	0	0
ENSG00000224708	LY6G6E	0	0	0	0	0	0	0	0
ENSG00000224709	OR11M1P	0	0	0	0	0	0	0	0
ENSG00000224710	FAM90A8P	0	0	0	0	0	0	0	0
ENSG00000224711	RP5-988G17.1	0	0	0	0	0	0	0	0
ENSG00000224712	NPIPA3	1	11	8	5	3	20	1	2
ENSG00000224713	AC025165.8	0	0	1	0	0	0	0	0
ENSG00000224714	RP11-179K3.2	0	0	0	0	0	0	0	0
ENSG00000224715	CITF22-49D8.1	1	5	3	5	2	1	3	1
ENSG00000224717	RP11-576D8.4	0	0	0	2	2	1	1	4
ENSG00000224718	RP11-222A5.1	0	0	0	1	0	0	0	0
ENSG00000224719	AC009237.6	0	0	0	0	0	0	0	0
ENSG00000224721	AC007182.6	0	0	0	0	0	0	0	0
ENSG00000224722	PRNCR1	140	201	190	216	192	236	105	153
ENSG00000224723	GUSBP10	0	0	0	0	0	0	0	0
ENSG00000224725	CEP57L1P1	89	110	63	91	78	100	8	16
ENSG00000224727	FCF1P7	5	8	6	7	6	4	3	7
ENSG00000224728	AC090945.1	25	57	60	60	46	71	70	50
ENSG00000224729	PCOLCE-AS1	2	0	0	1	1	2	0	0
ENSG00000224730	AC009892.10	0	0	0	0	0	0	0	0
ENSG00000224731	AC016716.2	0	0	0	0	0	0	0	0
ENSG00000224732	MAGEA7P	0	0	0	0	0	0	0	0
ENSG00000224733	RP1-86D1.5	0	0	0	0	0	0	0	0
ENSG00000224735	RP11-272G22.1	0	0	0	0	0	0	0	0
ENSG00000224736	HLA-V	0	0	0	0	0	0	0	0
ENSG00000224738	AC099850.1	39	36	65	66	43	51	48	35
ENSG00000224739	AC016735.1	47	31	34	31	40	30	26	40
ENSG00000224740	FLOT1	0	0	0	0	0	0	0	0
ENSG00000224743	TEX26-AS1	0	0	0	0	0	0	0	0
ENSG00000224744	PSORS1C3	0	0	0	0	0	0	0	0
ENSG00000224745	RP11-380G5.2	9	16	7	7	5	6	0	1
ENSG00000224746	AC015987.1	0	0	1	0	1	2	4	6
ENSG00000224747	AP001065.7	0	0	0	0	0	0	0	0
ENSG00000224748	TAP1	0	0	0	0	0	0	0	0
ENSG00000224750	RP11-94M14.2	0	0	0	0	0	0	0	0
ENSG00000224751	SHMT1P1	26	35	49	44	45	57	45	39
ENSG00000224752	VN1R21P	0	0	0	0	0	0	0	0
ENSG00000224753	XXbac-BPG13B8.10	0	0	0	0	0	0	0	0
ENSG00000224755	HMGN1P34	0	0	0	0	0	0	0	0
ENSG00000224758	LINC01167	0	0	0	0	0	0	0	0
ENSG00000224760	C1DP3	1	0	0	0	0	0	0	0
ENSG00000224761	RP11-508N22.8	0	1	0	0	0	0	0	0
ENSG00000224762	CR769776.3	0	0	0	0	0	0	0	0
ENSG00000224763	FDPSP8	93	88	103	103	113	153	133	99
ENSG00000224764	RP11-54O15.3	1	5	3	6	1	4	0	0
ENSG00000224765	RP1-137H15.2	0	0	0	0	0	0	0	0
ENSG00000224766	DASS-36P22.4	0	0	0	0	0	0	0	0
ENSG00000224769	AC069213.1	1	2	3	4	1	0	4	3
ENSG00000224770	BTNL2	0	0	0	0	0	0	0	0
ENSG00000224771	ATP2B2-IT2	0	0	0	0	0	0	0	0
ENSG00000224773	HSPA8P7	647	766	628	541	643	836	264	242
ENSG00000224774	CSNK2B	0	0	0	0	0	0	0	0
ENSG00000224775	BRAFP1	45	53	47	46	49	51	20	28
ENSG00000224776	RP11-361A21.1	0	0	0	0	0	0	0	0
ENSG00000224777	OR4F2P	0	0	0	0	0	0	0	0
ENSG00000224778	CENPIP1	10	24	6	3	8	7	0	0
ENSG00000224781	EIF4A2P4	1401	1207	957	925	947	1239	953	1388
ENSG00000224782	PFDN6	0	0	0	0	0	0	0	0
ENSG00000224783	MIPEPP2	0	0	0	0	0	0	0	0
ENSG00000224784	AL591704.7	0	0	0	0	0	0	0	0
ENSG00000224785	AC006026.9	864	680	843	913	890	900	186	367
ENSG00000224786	CETN4P	3	2	0	1	0	2	1	0
ENSG00000224788	RP5-933E2.1	0	0	0	0	0	0	0	0
ENSG00000224789	AC012363.4	54	43	53	22	45	60	18	41
ENSG00000224790	AP000704.5	3	7	5	3	4	8	10	7
ENSG00000224791	KRT18P39	69	92	97	81	103	97	132	78
ENSG00000224792	RP11-314A5.3	0	0	0	0	0	0	1	0
ENSG00000224793	HLA-DQB3	0	0	0	0	0	0	0	0
ENSG00000224794	RP3-333H23.8	0	3	1	2	4	2	0	0
ENSG00000224795	AP003039.3	0	0	0	0	0	0	0	0
ENSG00000224796	RPL32P1	0	0	0	0	0	0	1	0
ENSG00000224797	RP11-57C19.6	0	1	0	0	0	0	0	1
ENSG00000224799	RP11-445O16.3	0	0	0	0	0	0	0	0
ENSG00000224800	RP11-235D19.2	6	6	16	10	6	10	12	11
ENSG00000224801	HCG4P8	0	0	0	0	0	0	0	0
ENSG00000224802	TUBB4BP2	0	0	0	1	0	0	0	0
ENSG00000224804	AC004878.2	0	0	0	0	0	0	0	0
ENSG00000224805	LINC00853	6	3	4	2	5	5	21	15
ENSG00000224806	ARL5AP4	85	29	46	36	31	47	4	24
ENSG00000224807	DUX4L9	0	0	0	0	0	0	0	0
ENSG00000224808	SRGAP3-AS1	0	0	0	0	0	0	0	0
ENSG00000224809	BEND3P2	0	1	0	0	0	0	0	0
ENSG00000224810	RP11-538D16.2	1	0	2	0	1	0	0	1
ENSG00000224812	TMEM72-AS1	0	0	0	0	1	1	0	0
ENSG00000224813	RP4-669L17.4	0	0	0	0	0	0	0	0
ENSG00000224814	AC114812.8	0	0	0	0	0	0	0	0
ENSG00000224815	RP11-307E17.9	0	0	0	0	0	0	0	0
ENSG00000224816	NAP1L4P2	0	0	0	0	0	0	0	0
ENSG00000224817	RP11-190J1.3	0	0	0	0	0	0	0	0
ENSG00000224818	RP11-134G8.8	7	5	3	3	7	5	9	9
ENSG00000224819	AC093843.1	0	0	0	0	0	0	0	0
ENSG00000224820	BTF3P4	109	84	130	95	126	130	101	96
ENSG00000224821	COL4A2-AS2	5	18	25	20	27	35	49	45
ENSG00000224822	THRB-IT1	0	0	0	0	0	0	0	0
ENSG00000224825	RP11-171A24.3	0	0	0	0	0	0	0	0
ENSG00000224826	AC019109.1	11	17	12	22	9	13	29	15
ENSG00000224827	LINC00265-2P	0	0	0	0	0	0	0	0
ENSG00000224828	RP11-186G6.5	0	0	0	0	0	0	0	0
ENSG00000224829	CTD-2589O24.1	4	11	20	27	19	20	12	27
ENSG00000224830	OR2X1P	0	0	0	0	0	0	0	0
ENSG00000224831	RP11-651P23.4	580	567	754	780	737	902	1016	774
ENSG00000224832	AP000469.2	0	0	0	0	0	0	0	0
ENSG00000224834	BTF3P9	275	247	314	257	282	293	220	230
ENSG00000224835	C6orf47-AS1	0	0	0	0	0	0	0	0
ENSG00000224836	RP11-341G2.3	0	0	0	0	0	0	0	0
ENSG00000224837	GCSHP5	293	509	602	701	598	729	196	300
ENSG00000224838	FKSG52	0	0	0	0	0	0	0	0
ENSG00000224839	AC093698.2	0	1	1	1	2	5	4	3
ENSG00000224841	RGL2	0	0	0	0	0	0	0	0
ENSG00000224842	RP11-123K19.1	0	0	0	0	0	0	0	0
ENSG00000224843	LINC00240	27	30	31	31	32	39	39	37
ENSG00000224844	AC107079.1	0	0	0	0	0	0	0	0
ENSG00000224846	RP1-90J20.8	0	2	1	1	0	0	2	1
ENSG00000224848	RP11-535M15.1	0	0	0	0	0	0	0	0
ENSG00000224849	RP1-104O17.1	0	0	0	0	0	0	0	0
ENSG00000224850	AC108051.3	0	0	0	0	0	0	0	0
ENSG00000224851	LINC00502	0	0	0	0	0	0	0	0
ENSG00000224852	MTND5P24	0	0	0	0	0	0	0	0
ENSG00000224853	LINC00393	0	0	0	0	0	0	0	0
ENSG00000224854	C9orf53	0	0	0	0	0	0	0	0
ENSG00000224855	OPA1-AS1	0	0	1	0	0	0	0	0
ENSG00000224856	RP4-796I17.5	8	19	41	32	24	28	23	14
ENSG00000224857	RP11-344P13.1	0	0	0	0	0	0	0	0
ENSG00000224858	RPL29P11	0	2	3	3	4	3	3	5
ENSG00000224859	ZNRD1	0	0	0	0	0	0	0	0
ENSG00000224860	GXYLT1P2	3	3	2	0	8	1	0	0
ENSG00000224861	YBX1P1	83	136	183	205	165	172	113	116
ENSG00000224862	XXbac-BPG27H4.8	0	0	0	0	0	0	0	0
ENSG00000224863	RP5-1109J22.2	0	0	0	0	1	0	0	0
ENSG00000224864	CTC-260E6.2	0	0	0	0	0	0	0	0
ENSG00000224865	AC009518.4	0	0	0	0	0	1	0	0
ENSG00000224866	USP9YP25	0	0	0	0	0	0	0	0
ENSG00000224867	AC096644.1	0	0	0	0	0	0	0	0
ENSG00000224869	AC062016.1	0	0	0	0	0	0	0	0
ENSG00000224870	RP4-758J18.2	534	1034	1186	1172	1092	1384	2501	2259
ENSG00000224871	XX-FW81066F1.2	0	0	0	0	0	0	0	0
ENSG00000224873	CDY13P	0	0	0	0	0	0	0	0
ENSG00000224874	MYL8P	0	0	0	0	0	0	0	0
ENSG00000224875	AC083949.1	1	0	0	0	0	2	0	0
ENSG00000224876	RP11-49G10.3	0	0	0	0	0	0	0	0
ENSG00000224877	C17orf89	400	837	1151	1312	908	1240	1287	1014
ENSG00000224879	AC011754.1	0	0	0	0	0	0	0	0
ENSG00000224880	RP11-1217F2.7	0	0	0	0	0	0	0	0
ENSG00000224881	AC068279.3	0	0	0	0	0	0	0	0
ENSG00000224882	IKBKGP1	10	9	17	33	0	2	0	9
ENSG00000224883	CTA-250D10.19	0	0	0	0	0	0	0	0
ENSG00000224884	AC034187.2	6	5	1	3	7	6	1	8
ENSG00000224885	TSSC1-IT1	4	7	4	7	2	2	2	1
ENSG00000224886	BEND3P3	30	49	36	75	37	78	34	38
ENSG00000224887	RP11-276H19.4	17	36	41	40	26	30	53	65
ENSG00000224888	RP5-1142A6.2	0	0	1	1	0	0	1	2
ENSG00000224889	PTMAP1	0	0	0	0	0	0	0	0
